PanelID,Name,Version,Genes,GeneCount,DateOfCheck
192,Early onset dystonia,1.151,ACTB;ADAR;ADCY5;AFG3L2;ANO3;AP1S2;APTX;ARSA;ARX;ATM;ATP13A2;ATP1A2;ATP1A3;ATP7B;AUH;BCAP31;C19orf12;CACNA1A;CHMP2B;CIZ1;COASY;CP;CSTB;CYP27A1;DCAF17;DCTN1;DDC;DLAT;DRD2;DRD5;EARS2;ERCC6;FA2H;FASTKD2;FBXO7;FOXG1;FOXRED1;FTL;GAMT;GCDH;GCH1;GNAL;GNAO1;HPCA;HPRT1;HTRA2;KCNQ2;KMT2B;L2HGDH;MAT1A;MCOLN1;MECR;MMADHC;MPV17;MR1;MT-ND6;NDUFA12;NKX6-2;NPC2;PANK2;PARK7;PCDH12;PDGFRB;PDHX;PINK1;PLA2G6;PLP1;PNKD;PNPT1;PRKN;PRKRA;PRRT2;PSEN1;PTEN;PTS;QDPR;RNASEH2A;RNASEH2B;RNASEH2C;SAMHD1;SCP2;SDHAF1;SERAC1;SGCE;SLC19A3;SLC20A2;SLC2A1;SLC30A10;SLC39A14;SLC46A1;SLC6A3;SPATA5L1;SPR;SUCLA2;SUOX;SYNJ1;TAF1;TH;THAP1;TIMM8A,100,2025-11-20
402,Early onset or syndromic epilepsy,8.74,AARS;AARS2;AASS;ABAT;ABCA2;ACOX1;ACTL6B;ADAM22;ADAR;ADARB1;ADAT3;ADD1;ADGRG1;ADGRL1;ADGRV1;ADPRHL2;ADRA2B;ADSL;AFF3;AGMO;AGO1;AIMP1;AIMP2;AJAP1;AKT1;AKT3;ALDH5A1;ALDH7A1;ALG1;ALG11;ALG12;ALG13;ALG14;ALG2;ALG3;ALG6;ALG8;ALG9;ALKBH8;ALPL;AMPD2;AMT;ANK2;ANKRD11;ANO4;AP1G1;AP2M1;AP3B2;APC2;ARF1;ARF3;ARFGEF1;ARFGEF2;ARG1;ARHGEF9;ARID1B;ARV1;ARX;ASAH1;ASH1L;ASL;ASNS;ASPA;ASTN1;ASXL3;ATN1;ATP1A1;ATP1A2;ATP1A3;ATP2B1;ATP5A1;ATP5O;ATP6AP2;ATP6V0A1;ATP6V0A2;ATP6V0C;ATP6V1A;ATP7A;ATRX;BAIAP2;BAP1;BCKDHA;BCKDHB;BCORL1;BCS1L;BET1;BLOC1S1;BOLA3;BORCS8;BRAF;BRAT1;BRSK1;BSCL2;BSN;BTD;C12orf57;C12orf66;C2orf69;CACNA1A;CACNA1B,100,2025-11-20
553,Ectodermal dysplasia,4.17,ABCA12;AIRE;ALOX12B;ALOXE3;ANAPC1;APCDD1;AR;AXIN2;C2;C3orf52;C5;CDH3;CDSN;CERS3;CLDN1;CREBBP;CYBB;CYP4F22;DHX30;DHX40;DSC3;DSG4;DSP;EDA;EDAR;EDARADD;FOSL2;GJB2;GJB6;GRHL2;HLA-DRA;HOXC13;HR;IFT122;IFT43;IKBKG;ITGA6;ITGB4;KDF1;KREMEN1;KRT14;KRT25;KRT71;KRT74;KRT81;KRT83;KRT85;KRT86;LEF1;LIPH;LIPN;LPAR6;LRP6;LSS;MBTPS2;MSX1;NECTIN1;NECTIN4;NFKB2;NFKBIA;NIPAL4;PKP1;PLEC;PNPLA1;PORCN;PPARG;PPP1R13L;PRKD1;RIPK4;RMRP;RPL21;RSPO4;SDR9C7;SNRPE;SREBF1;ST14;TGM1;TP63;TSPEAR;TSPYL2;TUFT1;TWIST2;WDR19;WDR35;WNT10A;WNT7A,86,2025-11-20
136,Ectodermal dysplasia without a known gene mutation,1.29,AIRE;ANAPC1;CDH3;DSP;EDA;EDAR;EDARADD;GJB2;GJB6;HOXC13;IFT122;IFT43;IKBKG;KREMEN1;KRT14;KRT74;KRT85;MSX1;NECTIN1;NECTIN4;NFKB2;NFKBIA;PKP1;PORCN;RMRP;TP63;TSPEAR;WDR19;WDR35;WNT10A,30,2025-11-20
53,Ehlers Danlos syndrome with a likely monogenic cause,4.4,ABCC6;ABL1;ACTA2;ACVR1;ADAMTS2;ADAMTSL2;AEBP1;ALDH18A1;ATP6V0A2;ATP6V1A;ATP7A;B3GALT6;B4GALT7;BGN;C1R;C1S;CBS;CHST14;COL11A1;COL11A2;COL12A1;COL1A1;COL1A2;COL2A1;COL3A1;COL5A1;COL5A2;COL6A1;COL6A2;COL6A3;COL9A1;COL9A2;COL9A3;COX7B;DCC;DSE;EFEMP1;EFEMP2;ELN;FBLN5;FBN1;FBN2;FKBP14;FLCN;FLNA;GGCX;GORAB;IPO8;LOX;LTBP1;LTBP2;LTBP4;MED12;MYH11;MYLK;NOTCH1;PIEZO2;PKD2;PLOD1;PLOD3;PRDM5;PYCR1;RIN2;ROBO3;SERPINA1;SKI;SLC2A10;SLC39A13;SMAD2;SMAD3;SMAD4;TGFB2;TGFB3;TGFBR1;TGFBR2;THBS2;TNXB;TPSAB1;TSC1;TSC2;ZNF469,81,2025-11-20
1322,Elastin-related phenotypes,1.1,ELN,1,2025-11-20
648,Endocrine neoplasia,3.3,AIP;CDC73;CDKN1B;EGFR;MEN1;MLH1;MSH2;MSH6;PMS2;PRKAR1A;PTEN;RET;TP53;VHL,14,2025-11-20
271,Endometrial cancer pertinent cancer susceptibility,1.1,FH;MLH1;MSH2;MSH6;PMS2;PTEN,6,2025-11-20
562,Epidermodysplasia verruciformis,1.6,CIB1;CORO1A;IL7;MST1;RHOH;TMC6;TMC8,7,2025-11-20
119,Epidermolysis bullosa,1.11,CD151;COL17A1;COL7A1;DSP;DST;EXPH5;FERMT1;ITGA3;ITGA6;ITGB4;JUP;KLHL24;KRT14;KRT5;LAMA3;LAMB3;LAMC2;MMP1;PKP1;PLEC;TGM5,21,2025-11-20
554,Epidermolysis bullosa and congenital skin fragility,2.1,ATP2A2;ATP2C1;CARD14;CAST;CD151;CDSN;CHST8;COL17A1;COL7A1;CSTA;CTSB;DSC3;DSG1;DSG3;DSP;DST;EDA;EGFR;EXPH5;FERMT1;FLG2;IKBKG;ITGA3;ITGA6;ITGB4;JUP;KLHL24;KRT1;KRT10;KRT14;KRT2;KRT5;LAMA3;LAMB3;LAMC2;MMP1;NAXD;PKP1;PLEC;PLOD3;SERPINB8;SLC39A4;SLC39A7;SPINK5;TGM5;TP63;TRPV3,47,2025-11-20
91,"Erythropoietic protoporphyria, mild variant",1.3,ALAS2;CLPX;FECH,3,2025-11-20
314,Extreme early-onset hypertension,1.22,AGT;AGTR1;BMPR2;CACNA1H;CAV1;CPS1;CUL3;CYP11B1;CYP11B2;CYP17A1;CYP21A2;HSD11B2;KCNJ5;KCNK3;KLHL3;MTX2;NR3C1;NR3C2;PNMT;PTGIS;SARS2;SCNN1B;SCNN1G;SMAD9;TTC21B;WNK1;WNK4,27,2025-11-20
1323,Fabry disease,1.1,GLA,1,2025-11-20
1324,Facioscapulohumeral muscular dystrophy - extended testing,1.1,SMCHD1,1,2025-11-20
1325,Factor II deficiency,1.1,F2,1,2025-11-20
1326,Factor IX deficiency,1.1,F9,1,2025-11-20
1327,Factor V deficiency,1.1,F5,1,2025-11-20
1328,Factor VII deficiency,1.1,F7,1,2025-11-20
1329,Factor VIII deficiency,1.1,F8,1,2025-11-20
1330,Factor X deficiency,1.1,F10,1,2025-11-20
1331,Factor XI deficiency,1.1,F11,1,2025-11-20
1332,Factor XIII deficiency,1.1,F13A1;F13B,2,2025-11-20
158,Familial breast cancer,1.27,AR;ATM;ATRIP;BARD1;BRCA1;BRCA2;BRIP1;CDH1;CHEK2;EPCAM;ESR1;MLH1;MSH2;MSH6;MUTYH;NBN;PALB2;PMS2;PPM1D;PTEN;RAD51C;RAD51D;RAD54L;RRAS2;STK11;TP53;XRCC2,27,2025-11-20
50,Familial cerebral small vessel disease,1.17,ABCC6;APP;ATP1A2;CACNA1A;COL3A1;COL4A1;COL4A2;COLGALT1;CST3;FOXC1;FOXF2;GLA;HTRA1;ITM2B;NOTCH3;SCN1A;TREX1,17,2025-11-20
527,Familial chylomicronaemia syndrome (FCS),3.3,APOA5;APOB;APOC2;APOE;CREB3L3;GPD1;GPIHBP1;LIPI;LMF1;LPL,10,2025-11-20
305,Familial cicatricial alopecia,1.5,ABCA12;ALOX12B;ALOXE3;C2;C5;CERS3;CLDN1;CYBB;CYP4F22;FOXN1;GJA1;GJB2;HLA-DRA;ITGA6;ITGB4;LIPN;MBTPS2;NIPAL4;PLEC;PNPLA1;PPARG;SDR9C7;ST14;TGM1;TSPYL2,25,2025-11-20
152,Familial diabetes,1.67,ABCC8;AGPAT2;AKT2;APPL1;BLK;BSCL2;CEL;CISD2;DCAF17;DNAJC3;DYRK1B;EIF2AK3;ENPP1;FOXP3;GATA4;GATA6;GCK;GLIS3;HNF1A;HNF1B;HNF4A;IER3IP1;IL2RA;INS;INSR;KCNJ11;KLF11;LIPC;LMNA;LRBA;MNX1;MT-TL1;NEUROD1;NEUROG3;NKX2-2;PAX4;PAX6;PCBD1;PDX1;PIK3R1;PLIN1;POLD1;PPARG;PPP1R15B;PTF1A;RFX6;SLC19A2;SLC29A3;SLC2A2;STAT1;STAT3;TRMT10A;WFS1;ZBTB20;ZFP57;ZMPSTE24,56,2025-11-20
110,Familial disseminated superficial actinic porokeratosis,1.3,FDPS;MVD;MVK;PMVK;SART3;SLC17A9;SSH1,7,2025-11-20
1333,Familial dysalbuminaemic hyperthyroxinaemia,1.1,ALB,1,2025-11-20
7,Familial dysautonomia,1.17,AAAS;ATL1;ATL3;COQ2;DNMT1;DST;ELP1;GMPPA;KIF1A;MYO1H;NGF;NTRK1;PHOX2B;PRDM12;PRNP;RETREG1;SCN11A;SCN9A;SPTLC1;SPTLC2;TECPR2;TTR;WNK1,23,2025-11-20
23,Familial hidradenitis suppurativa,1.4,FGFR2;GJB2;IL12RB1;IL22;KRT17;MEFV;NCSTN;PSEN1;PSENEN;PSTPIP1;TNF,11,2025-11-20
63,Familial Hirschsprung Disease,1.1,ABCC9;ARID1B;ARVCF;BACE2;CELSR3;COMT;CREBBP;DENND3;DHCR7;DLL3;DNMT3B;DSCAM;ECE1;EDN3;EDNRB;ELP1;FZD3;GABRG2;GAL;GAP43;GDNF;GFRA1;GHRL;IL11;INMT;KIF1BP;L1CAM;MAPK10;MBTPS2;MED12;MIR146A;MIR369;NCLN;NKX2-1;NRG1;NRG3;NRSN1;NRTN;NTRK3;NUP98;PHOX2B;PIGV;PSPN;PTCH1;RELN;RET;RMRP;RORA;SAMD9;SEMA3A;SEMA3C;SEMA3D;SLC6A20;SMO;SOX10;SOX2;TBATA;TCF4;TUBA1A;VAMP5;VCL;WNT3A;ZEB2,63,2025-11-20
6,Familial hypercholesterolaemia,1.3,ABCA1;ABCG5;ABCG8;ACE;ANGPTL3;APOA1;APOA2;APOA5;APOB;APOC2;APOC3;APOE;CELSR2;CETP;CYP27A1;EPHX2;ESR1;F13A1;F7;GCLC;GCLM;GHR;GPD1;GPIHBP1;HFE;ITGB3;LCAT;LDLR;LDLRAP1;LIPA;LIPC;LMF1;LPL;MTTP;MYLIP;NYNRIN;PCSK9;SAR1B;SCARB1;SLC22A1;SREBF2;ST3GAL4;STAP1,43,2025-11-20
772,Familial hypercholesterolaemia (GMS),2.4,APOB;APOE;GCKR;LDLR;LDLRAP1;PCSK9,6,2025-11-20
480,Familial hyperparathyroidism or hypocalciuric hypercalcaemia,3.6,AP2S1;CASR;CDC73;CDKN1A;CDKN1B;CDKN2B;CDKN2C;GCM2;GNA11;MEN1;RET,11,2025-11-20
312,Familial hypoparathyroidism,3.4,AIRE;CASR;GATA3;GCM2;GNA11;PTH;SOX3;STX16;TBCE;TBX1,10,2025-11-20
522,Familial melanoma,2.4,ACD;BAP1;BRCA2;CDK4;CDKN2A;POT1;TERF2IP;TERT,8,2025-11-20
394,Familial Meniere Disease,1.3,ADD1;ADD2;ADD3;AQP1;AQP2;AQP3;AQP4;AQP5;AQP6;AR;AVPR2;CACNA1A;CASP3;CAV1;CCL2;CCL4;CCL5;CCND1;CCR5;CD276;CD4;CD40;CD80;CD86;CGA;CHGA;COCH;CSF2;CTLA4;CXCL1;CXCL10;CXCL8;CXCL9;DEFB1;DIAPH1;DPT;DTNA;ESR1;ESR2;FAM136A;FCHO1;FCHO2;FLNA;FOS;FOXP3;GJB3;GJB6;GPX1;GPX4;GPX5;HCFC1;HLA-A;HLA-B;HLA-C;HLA-DPA2;HLA-DQA1;HLA-DRB1;HLA-DRB5;HSPA1A;ICAM1;IFNG;IL10;IL18;IL1A;IL1B;IL1R1;IL2;IL2RA;IL6;IRF7;KCNA1;KCNA4;KCNA5;KCNE1;KCNE3;KCNQ1;KCNQ4;LTF;MARVELD2;MICA;MIF;MMP9;MRPS12;MTHFR;MTNR1B;MTR;MTRR;MYD88;NAGA;NDUFS2;NFKB1;NFKBIA;NOS2;NOS3;NOTCH2;NOTCH3;NPR1;NPR2;NPR3;PARP1,100,2025-11-20
11,Familial Neural Tube Defects,1.1,B9D1;B9D2;CC2D2A;CCL2;CDON;CEP290;DLL3;FOXH1;FUZ;GATA3;GDF3;GDF6;GLI2;HES7;HPE1;HYLS1;KCNJ10;KIF14;LFNG;MEOX1;MESP2;MKS1;MTHFD1;MTHFR;MTR;MTRR;NODAL;NPHP3;PIK3CA;PTCH1;PTK7;RPGRIP1L;SHROOM3;T;TBX6;TCTN2;TGIF1;TMEM216;TMEM231;TMEM5;TMEM67;VANGL1;VANGL2;ZIC2,44,2025-11-20
212,Familial non syndromic congenital heart disease,1.89,ABL1;ACTC1;ACVR2B;ADAMTS19;ALDH1A2;CFAP53;CFC1;CITED2;CRELD1;CRKL;CTNND1;DISP1;ELN;FLNA;FLT4;FOXH1;FOXL1;GATA4;GATA5;GATA6;GDF1;GJA1;HAND2;HYAL2;IRX4;JAG1;LEFTY2;MED13L;MMP21;MYH6;MYOM2;NFATC1;NKX2-5;NKX2-6;NODAL;NOTCH1;NOTCH2;NR2F2;PLXND1;RPSA;SEMA3D;SHROOM3;SMAD6;SPRED2;TAB2;TBX1;TBX20;TBX5;TLL1;TRAF7;ZFPM2;ZIC3,52,2025-11-20
318,Familial prostate cancer,1.3,BRCA1;BRCA2;BRIP1;CHEK2;ELAC2;HOXB13;MSH2;MSH5;MSH6;MSR1;PALB2;PTEN;RNASEL;SPOP,14,2025-11-20
200,Familial pulmonary fibrosis,1.31,ABCA3;ACD;ACVRL1;AP3B1;ASAH1;ASCL1;BDNF;BLOC1S3;BLOC1S6;BMPR2;CASR;CCDC39;CCDC40;CFTR;CSF2RA;CSF2RB;DKC1;DNAAF1;DNAAF2;DNAH11;DNAH5;DNAI1;DNAI2;DNAL1;DOCK8;DTNBP1;EDN3;EFEMP2;ELMOD2;ELN;ENG;FAM111B;FARSA;FARSB;FBLN5;FLCN;GBA;GDNF;HPS1;HPS3;HPS4;HPS5;HPS6;ITGA3;LTBP4;MUC5B;NF1;NKX2-1;NME8;PARN;PHOX2B;RET;RSPH4A;RSPH9;RTEL1;SCNN1A;SCNN1B;SCNN1G;SERPINA1;SFTPA1;SFTPA2;SFTPB;SFTPC;SFTPD;SLC34A2;SLC7A7;SMAD9;SMPD1;STAT3;TERC;TERT;TINF2;TSC1;TSC2;ZCCHC8,75,2025-11-20
600,Familial rhabdoid tumours,1.1,SMARCA4;SMARCB1,2,2025-11-20
290,Familial rhabdomyosarcoma,1.5,BUB1B;CDKN1C;CREBBP;DICER1;FOXO1;HRAS;KRAS;MLH1;MSH2;MSH6;NBN;NF1;PAX3;PAX7;PMS2;RB1;TP53;WT1,18,2025-11-20
552,Familial tumoral calcinosis,1.1,FGF23;GALNT3;KL;SAMD9,4,2025-11-20
1334,Familial tumours of the nervous system,2.3,CDKN2A;DGCR8;LZTFL1;LZTR1;NF2;SMARCB1;SMARCE1;SUFU,8,2025-11-20
167,Familial Tumours Syndromes of the central & peripheral Nervous system,1.14,ALK;APC;ATM;LZTR1;MEN1;MLH1;MSH2;MSH6;NBN;NF1;NF2;PALB2;PHOX2B;PMS2;PTCH1;PTEN;SMARCB1;SMARCE1;SUFU;TP53;VHL,21,2025-11-20
478,Fetal anomalies,6.116,AAAS;AARS;AARS2;AASS;ABCA12;ABCB11;ABCB7;ABCC6;ABCC8;ABCC9;ABCD1;ABCD4;ABHD16A;ABHD5;ABL1;ACAD9;ACADM;ACADS;ACADVL;ACAN;ACAT1;ACBD6;ACE;ACO2;ACOX1;ACP5;ACSL4;ACTA1;ACTA2;ACTB;ACTC1;ACTG1;ACTG2;ACTN2;ACVR1;ACVR2B;ACVRL1;ACY1;ADA;ADAMTS10;ADAMTS15;ADAMTS17;ADAMTS19;ADAMTS3;ADAMTSL2;ADAR;ADCY6;ADD1;ADGRG1;ADGRG6;ADNP;ADSL;AFF2;AFF3;AFF4;AGA;AGK;AGL;AGPAT2;AGPS;AGRN;AGT;AGTR1;AGXT;AHCY;AHDC1;AHI1;AIFM1;AIMP1;AIPL1;AIRE;AK2;AKR1D1;AKT1;AKT2;AKT3;AL117258.1;ALAD;ALB;ALDH18A1;ALDH1A2;ALDH1A3;ALDH3A2;ALDH4A1;ALDH5A1;ALDH7A1;ALDOA;ALDOB;ALG1;ALG11;ALG12;ALG13;ALG14;ALG2;ALG3;ALG5;ALG6;ALG8;ALG9;ALMS1,100,2025-11-20
144,Fetal hydrops,1.94,AHCY;ALG1;ALG8;ALG9;ALPK3;ANGPT2;ASAH1;ATP1A2;BRAF;CANT1;CBL;CCBE1;CDAN1;CDC42;CHRNA1;CHRND;CHRNG;COL2A1;CTSA;DHCR7;DMPK;DOK7;EBP;EHBP1L1;EPHB4;FH;FLT4;FOXC2;FOXP3;FZD6;G6PD;GALNS;GATA1;GBA;GBE1;GLA;GLB1;GLE1;GLMN;GNPTAB;GPI;GUSB;HADHA;HBA1;HBA2;HBZ;HRAS;IDUA;ITGA9;KCNH2;KLF1;KLHL40;KMT2D;KRAS;LAMB2;LARS2;LBR;LIPA;LZTR1;MAP2K1;MAP2K2;MDFIC;MGAT2;MT-TE;MT-TL1;MUSK;MVK;MYH7;NEU1;NPC1;NRAS;PEX1;PEX10;PEX11B;PEX12;PEX13;PEX14;PEX16;PEX19;PEX2;PEX26;PEX3;PEX5;PEX6;PEX7;PHGDH;PIEZO1;PKLR;PMM2;PRF1;PSAT1;PTH1R;PTPN11;RAF1;RASA1;RIT1;RPL15;RYR1;SCN5A;SEC23B,100,2025-11-20
1335,Fumarate hydratase-related tumour syndromes,1.1,FH,1,2025-11-20
33,Gastrointestinal epithelial barrier disorders,1.75,ABCB1;ADA;ADAM17;AICDA;ANO1;ATG16L1;BTK;CD3G;CD40LG;COL7A1;CTLA4;CYBA;CYBB;DCLRE1C;DOCK8;EPCAM;FERMT1;FOXP3;G6PC3;GUCY2C;HLA-DQA1;HLA-DRB1;HPS1;HPS4;HPS6;ICOS;IKBKG;IL10;IL10RA;IL10RB;IL12B;IL23R;IL2RA;IL2RG;IL6;IRF5;IRGM;ITGB2;JAK2;LIG4;LRBA;LRRK2;MAGI2;MEFV;MUC2;MVK;MYO5B;MYO9B;NCF1;NCF2;NCF4;NLRC4;NOD2;OTULIN;PARD3;PIK3CD;PIK3R1;PLCG2;PTEN;PTPN2;RAG1;RAG2;RET;RTEL1;SAMD9;SH2D1A;SHANK3;SKIV2L;SLC22A4;SLC22A5;SLC37A4;SLC9A3;STAT1;STAT3;STXBP2;TGFBR1;TGFBR2;TTC37;TTC7A;TYK2;WAS;XIAP;ZAP70,83,2025-11-20
61,Gastrointestinal neuromuscular disorders,1.29,ACTA2;ACTG2;ATRX;CAVIN1;CLMP;COG7;DES;DMD;DMPK;EVC2;FLNA;GDNF;IDS;L1CAM;LIG3;MT-TK;MYH11;POLG;PTEN;RAD21;RET;RRM2B;SAMD9;SCN11A;SGO1;SMO;SOX10;TMEM70;TTC7A;TYMP,30,2025-11-20
1336,Gaucher disease,1.1,GBA,1,2025-11-20
1337,Generalised arterial calcification in infancy,1.1,ABCC6;ENPP1,2,2025-11-20
132,Generalised pustular psoriasis,1.12,AP1S3;CARD14;HLA-C;IL36RN;MSMO1;NOD2;PSTPIP1;SLC39A4;STAT2;TRAF3IP2;TRPV3;ZNF750,12,2025-11-20
201,Genodermatoses with malignancies,1.1,ACTRT1;AKT1;KLLN;MLH1;MSH2;MSH6;PIK3CA;PTCH1;PTCH2;PTEN;SDHB;SDHD;SUFU,13,2025-11-20
254,GI tract tumours,1.26,ADM;APC;BMPR1A;BRCA1;BRCA2;CDH1;CDKN2A;CHEK2;ENG;EPCAM;FOXO3;GREM1;MBD4;MLH1;MSH2;MSH3;MSH6;MUTYH;NTHL1;PMS2;POLD1;POLE;PTEN;PTPN12;RNF43;SLC26A3;SMAD4;SMAD9;SRC;STK11;TP53,31,2025-11-20
249,Glaucoma (developmental),1.46,ABCA4;ABHD12;ADAM9;ADAMTS10;ADAMTS17;ADGRV1;AHI1;AIPL1;ALMS1;ARL13B;ARL6;ASB10;ATOH7;ATP13A2;B3GLCT;BBS1;BBS10;BBS12;BBS2;BBS4;BBS5;BBS7;BBS9;BCOR;BEST1;BMP4;C1QTNF5;C2orf71;C5orf42;C8orf37;CA4;CABP4;CACNA1F;CACNA2D4;CC2D2A;CDH23;CDH3;CDHR1;CEP290;CEP41;CERKL;CHM;CIB2;CLN3;CLN5;CLN6;CLN8;CLRN1;CNGA1;CNGA3;CNGB1;CNGB3;CNNM4;COL11A1;COL11A2;COL2A1;COL4A1;COL9A1;COL9A2;CPAMD8;CRB1;CREBBP;CRX;CTSD;CYP1B1;CYP27A1;CYP4V2;DDX58;DHDDS;EFEMP1;ELOVL4;EYS;FAM161A;FLVCR1;FOXC1;FOXD3;FOXE3;FRAS1;FREM1;FREM2;FSCN2;FZD4;GJA1;GNAT1;GNAT2;GPR143;GPR179;GRIP1;GRM6;GRN;GUCA1A;GUCA1B;GUCY2D;HARS;HCCS;IDH3B;IFIH1;IMPDH1;IMPG2;INVS,100,2025-11-20
1338,Glucokinase-related fasting hyperglycaemia,1.1,GCK,1,2025-11-20
528,Glycogen storage disease,2.5,AGL;ALDOA;ALDOB;ENO3;EPM2A;FBP1;G6PC;GAA;GBE1;GYG1;GYS1;GYS2;LAMP2;LDHA;NHLRC1;PFKM;PGAM2;PGK1;PGM1;PHKA1;PHKA2;PHKB;PHKG2;PRKAG2;PYGL;PYGM;RBCK1;SLC2A2;SLC37A4,29,2025-11-20
1340,Glycogen storage disease V,1.1,PYGM,1,2025-11-20
1341,GM1 Gangliosidosis and Mucopolysaccharidosis Type IVB,1.1,GLB1,1,2025-11-20
59,Haematological malignancies cancer susceptibility,4.36,ACD;ADA;ANKRD26;ATM;BLM;BRCA1;BRCA2;BRIP1;CBL;CEBPA;CSF3R;CTC1;DDX41;DHX34;DKC1;DNAH9;DNAJC21;DOCK8;ELANE;ERCC4;ERCC6L2;ETV6;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;FAS;GATA1;GATA2;GBA;HAVCR2;HAX1;HPLH1;IKZF1;ITK;KDM1A;LIG4;MAD2L2;MBD4;MLH1;MSH2;MSH6;NAF1;NAPRT;NBN;NF1;NHP2;NOP10;PALB2;PARN;PAX5;PMS2;POT1;PRF1;PTPN11;PTPN13;RAD21;RAD51;RAD51C;RMRP;RPL11;RPL15;RPL23;RPL26;RPL27;RPL31;RPL35A;RPL36;RPL5;RPS10;RPS15;RPS17;RPS19;RPS24;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS7;RTEL1;RUNX1;SAMD9L;SBDS;SH2B3;SH2D1A;SLX4;STAT3;STN1;STX11;STXBP2;TCF3;TERC;TERT,100,2025-11-20
407,Haematological malignancies for rare disease,1.18,ACD;ANKRD26;ATM;BLM;BRCA1;BRCA2;BRIP1;CBL;CEBPA;CTC1;DDX41;DKC1;DOCK8;ELANE;ERCC4;ETV6;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;FAS;GATA1;GATA2;GBA;HAX1;ITK;LIG4;MAD2L2;MLH1;MSH2;MSH6;NAF1;NBN;NF1;NHP2;NOP10;PALB2;PARN;PAX5;PMS2;PRF1;PTPN11;RAD51;RAD51C;RMRP;RPL11;RPL15;RPL23;RPL26;RPL27;RPL31;RPL35A;RPL36;RPL5;RPS10;RPS15;RPS17;RPS19;RPS24;RPS26;RPS27;RPS27A;RPS28;RPS29;RPS7;RTEL1;RUNX1;SAMD9L;SBDS;SH2B3;SH2D1A;SLX4;STAT3;STN1;TERC;TERT;TINF2;TP53;TSR2;UBE2T;WAS;WRAP53;XRCC2,89,2025-11-20
99,Haematuria,2.16,CFHR5;COL4A1;COL4A3;COL4A4;COL4A5;COL4A6;MYH9;NPHS2,8,2025-11-20
1343,Haemophagocytic syndrome with absent perforin expression,1.2,PRF1,1,2025-11-20
1344,Haemophagocytic syndrome with absent XIAP expression,1.1,XIAP,1,2025-11-20
115,Head and neck cancer pertinent cancer susceptibility,1.1,BRIP1;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;SLX4,12,2025-11-20
1226,Hereditary alpha tryptasaemia,1.3,TPSAB1,1,2025-11-20
1345,Hereditary angioedema types I and II,1.1,SERPING1,1,2025-11-20
20,Hereditary ataxia,1.343,AAAS;AARS;ABCB7;ABHD12;AFG3L2;ALAS2;AMPD2;ANO10;AP1S2;APTX;ARSA;ATCAY;ATM;ATN1;ATP1A3;ATP2B3;ATP8A2;ATXN1;ATXN10;ATXN2;ATXN3;ATXN7;ATXN8;BEAN1;CA8;CACNA1A;CACNA1G;CACNA2D2;CACNB4;CAMTA1;CASK;CCDC88C;CHMP1A;CHP1;CLCN2;CLN6;CLP1;COG5;COQ8A;COX20;CP;CSTB;CWF19L1;CYP27A1;CYP2U1;DAB1;DAGLA;DARS2;DDHD2;DMXL2;DNAJC19;DNAJC5;DNMT1;DYNC1H1;EEF2;EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;ELOVL4;ELOVL5;EPM2A;EXOSC3;FGF14;FLVCR1;FMR1;FOLR1;FXN;GBA2;GFAP;GJC2;GOSR2;GPAA1;GRID2;GRM1;HEXA;HEXB;ITPR1;KCNA1;KCNC3;KCND3;KCNJ10;KIF1C;MARS2;MMACHC;MRE11;MT-ATP6;MTPAP;MTTP;MVK;NAGLU;NFASC;NHLRC1;NKX6-2;NOP56;NPC1;NPC2;NUS1;OPA3,100,2025-11-20
488,Hereditary ataxia and cerebellar anomalies - childhood onset,22.52,A4GALT;AAAS;AARS;ABCA2;ABCB7;ABHD12;ACBD6;ACO2;ADGRG1;ADPRHL2;AFG3L2;AGTPBP1;AHI1;ALAS2;ALDH5A1;ALG1;ALG10;ALG11;ALG12;ALG13;ALG14;ALG2;ALG3;ALG6;ALG8;ALG9;AMPD2;ANO10;AP1S2;APTX;ARL13B;ARL3;ARMC9;ARSA;ASL;ATAD3A;ATCAY;ATG7;ATM;ATN1;ATP1A3;ATP2B3;ATP6AP1;ATP6V0A1;ATP6V0A2;ATP8A2;ATXN1;ATXN10;ATXN2;ATXN3;ATXN7;ATXN8;B3GALNT2;B3GALNT2;B3GALT6;B3GAT3;B3GLCT;B4GALNT1;B4GALT1;B4GALT7;B4GAT1;B9D1;B9D2;BBS1;BEAN1;BRF1;C1GALT1C1;C2CD3;C5orf42;CA8;CACNA1A;CACNA1G;CACNB4;CAD;CAD;CAMLG;CAMTA1;CAPRIN1;CASK;CBY1;CC2D2A;CCDC115;CCDC28B;CCDC88C;CDK5;CENPF;CEP104;CEP290;CEP41;CHMP1A;CHP1;CHST14;CHST3;CHST6;CHSY1;CLCN2;CLN5;CLN6;CLP1;CLPP,100,2025-11-20
